5.2051	5.8712	-3.7947	-1.1851	2.9758	2.3601	-1.0644	0.5797	0.48488	0.063833	-4.7769	3.06	0.039663	6.9747	5.3228	-3.258	-0.67619	0.83472	-0.23021	0.81701	2.5144	0.7725	-1.3974	-1.1622	5.9323	4.2579	1.6387	2.3824	-0.30352	10.509	-0.29092	1.4151	1.2579	-7.6589	-1.5246	1.2369	-0.60823	0.59374	-0.32349	-0.422	-0.35803	1.1105	-1.1556	4.1988	-0.18843	5.4326	-0.23246	4.5224	8.1617	1.8573	-0.0053912	1.0088	4.7282	-0.2331	0.062499	-1.6226	2.3991	-1.8412	3.9615	6.1509	7.6455	-0.32779	-0.1017	-4.0839	6.1258	0.026422	-0.65426	-0.20849	5.871	-4.8083	5.5612	0.35073	2.7231	0.24368	-1.7836	0.74525	-0.35383	-1.6456	-2.176	0.12198	3.2772	1.1593	-0.36697	0.69319	0.036129	-0.42205	0.93588	3.3326	-0.011807	5.248	2.4013	-3.8301	0.25369	8.4181	2.4494	6.0573	-1.3198	5.7328	-1.5606	-0.17843	-0.41862	-8.3218	3.3328	0.088442	6.344	0.089035	-1.2435	-2.655	1.507	6.6093	-0.051448	-0.0086255	0.24708	-2.8555	-0.43641	6.6045	5.9867	-0.064537	1.751	5.1537	0.95056	0.72041	0.43354	-6.3492	0.76767	8.5833	-1.7336	-0.1614	-5.1737	0.74275	1.152	6.3662	0.064491	4.8219	-1.5433	-1.5242	-0.60005	-0.44211	-5.5617	0.0021231	-0.36621	3.0928	0.67147	-3.1656	-0.17564	2.3445	-2.1478	-0.43504	-0.16186	0.48505	-1.6361	0.68491	2.5471	9.6417	-1.0683	1.3986	-0.84255	2.7019	-0.83349	0.2257	-0.041133	2.4149	-0.94352	0.82471	0.014441	-3.7565	4.4324	1.1675	6.013	6.6376	-1.3151	2.0083	5.349	0.25181	-0.59464	-1.3976	6.9754	5.1053	0.93571	2.341	4.7004	-0.03855	0.54541	2.1637	1.478	-0.64322	1.1158	-0.69432	1.266	-0.66188	7.869	0.41174	0.085773	4.0906	0.33698	4.9867	-3.2946	-0.053921	-1.7904	0.012324	-0.088758	0.00062063	-1.3414	-0.43479	0.65998	-5.7539	-1.5454	-0.29805	1.9581	2.8173	-1.5663	-0.38834	7.6708	-3.1732	0.18859	-1.3609	-3.6002	0.74444	-0.65446	0.14706	0.60852	0.89415	3.0501	0.65867	-0.078036	0.10001	-0.050046	3.9708	5.9405	-1.5735	-0.28345	-6.9437	7.1218	-0.23957	0.21771	-0.59325	-0.19753	-0.87762	4.7565	-0.35776	0.045895	-1.888	-0.66684	-4.0531	1.5288	2.904	-0.54853	-1.0004	0.18339	2.7074	-2.8832	-0.76393	0.57306	2.6882	-13.051	-1.3226	4.2552	-1.1721	3.3496	-1.8727	-1.5068	-0.026249	1.5377	2.6994	0.4252	1.4694	-1.0161	2.4117	-2.4738	-3.3397	-0.059431	5.3847	9.0687	1.6979	-2.0487	3.6906	4.4379	4.4962	0.17347	-0.38089	1.4448	1.2799	5.6346	0.16885	3.3123	7.2827	-3.9674	0.84184	0.053783	-1.8486	2.7998	3.0549	3.1511	4.8421	0.17519	0.0038925	-0.63405	1.5375	-2.6279	11.133	-0.4143	-0.8438	0.40109	3.0753	6.7284	7.2567	0.16891	-2.8214	2.1918	1.9654	2.1898	-0.32335	0.56102	-0.18605	3.932	4.79	0.74617	0.18947	4.4183	-1.4973	-0.99826	3.0735	-0.1499	0.80068	-0.9194	3.6379	0.81868	-5.294	11.867	-0.13457	1.4286	8.1598	1.5649	3.2237	1.1819	2.1551	1.7979	-0.79849	0.13992	0.22878	0.51933	-0.85425	1.2033	-0.092504	1.766	0.51426	2.2222	-0.66797	4.5496	1.8565	-0.30907	-0.75708	-0.86939	1.7396	2.2298	-0.3564	-0.084386	-1.2166	-0.75529	-1.0085	0.87203	6.0319	-4.8978	6.3812	-1.3474	1.6038	6.2709	0.082931	1.3245	9.8058	1.8875	-1.2263	-1.3481	-1.3125	0.91841	4.3054	-1.8218	-0.92307	-5.8183	-5.7351	-3.7605	1.6505	3.2295	-1.1115	8.0795	2.8909	-0.57037	1.8083	-0.09778	1.4575	0.56178	1.8595	0.5965	1.4757	-6.051	-1.0949	-2.3209	-1.0694e-05	9.4958	1.0826	1.0509	9.4627	1.8682	0.53142	0.4922	-1.5737	0.020291	2.6483	4.2518	6.0475	0.89506	0.14456	0.48535	1.5042	-0.94433	3.0889	-0.48893	-1.2487	0.022831	-0.17047	0.16866	3.6363	-0.75129	-0.12139	-0.0060018	-0.056054	0.99627	-2.9867	1.7034	0.73275	-0.41616	5.0797	-2.1649	6.4701	-2.4939	-4.6074	-0.59239	6.4882	-2.6607	0.035129	0.86638	0.37238	1.881	-1.7408	5.431	1.2537	1.4593	-1.6572	3.6685	1.9917	1.1366	0.029128	2.2439	0.75999	6.3459	-2.8626	1.949	4.5904	3.438	4.1019	-0.34103	-0.52867	0.085933	4.886	-0.14246	1.258	0.79013	-3.7732	0.039992	0.6205	0.79055	2.0081	-0.06126	-0.07904	0.69064	8.2963	0.90887	0.11353	-0.27618	0.035843	0.40083	-0.80264	0.063021	-1.9294	0.093132	2.7143	0.16274	0.64669	-3.458	2.8775	16.296	0.13225	2.5422	0.47313	0.27792	-0.67183	-3.5317	0.80652	5.9275	-0.86618	-1.8267	-8.8897	-5.5998	1.9813	-4.4277	-6.3534	-1.5682	2.7381	1.741	-2.3675	-0.66225	3.8428	-0.71238	-6.1446	4.5224	6.7416	0.43491	0.22962	-0.95935	4.1268	-3.2444	-0.14684	3.0845	-3.5401	0.86513	-2.6812	2.5062	3.9437	0.96808	5.4568	5.7428	-0.0081717	-0.17213	-0.36122	1.2064	0.082571	6.0135	3.7949	-6.746	-1.0246	-5.2417	-3.9045	-0.18007	-2.7996	-3.3893	-17.587	-10.546	0.83275	1.9654	1.5099	-0.83578	5.9082	3.1031	3.8666	3.0189	-4.5423	-3.7518	0.099294	0.1589	0.82259	-2.084	1.1656	-5.7769	4.5782	-1.9507	1.0684	9.0371	-1.4208	-4.576	2.3777	-1.2949	10.578	1.8836	-2.6263	-1.7066	-3.1003	-0.68627	12.066	-1.5673	0.88013	-2.4273	-1.7736	3.5629	-4.0452	0.20251	-5.2938	6.4969	4.151	7.4664	5.9143	1.1742	1.1619	3.8924	-0.64241	-5.4776	1.2425	8.3505	-1.9888	-7.0808	2.207	2.4049	-1.1907	-5.468	0.98302	-5.8353	-8.572	3.2071	1.2182	0.65707	-5.2554	-1.2145	4.24	8.1747	5.2907	-1.1743	-0.52304	-0.404	-4.1203	0.81187	6.0504	0.022186	-0.060769	-0.84328	1.7835	-4.0029	5.1476	-3.1924	0.025024	4.0695	-1.1696	3.7223	-1.0802	2.1167	-2.5623	0.52857	0.62326	0.23787	0.30723	-2.7006	-2.8702	0.80708	-4.7891	10.532	-3.719	1.2277	-2.5732	-0.13974	-5.21	0.34567	-2.3243	3.6339	-2.5872	0.17974	2.033	9.3795	3.2916	-1.3704	5.4801	4.2011	1.0983	0.81095	-6.1287	3.5596	4.4793	-3.749	4.2555	-2.0845	3.3458	-2.257	-0.4763	2.1784	-0.96476	-2.1363	1.2413	1.1379	0.36635	0.53746	-2.2203	-4.6295	-0.16831	-2.0402	-6.7779	-1.1051	-0.071144	-1.1039	0.60923	-3.3534	-4.1936	2.6518	4.6766	-1.1093	0.50098	-4.6594	-5.0036	0.95576	-3.3472	-4.7398	-7.138	1.4097	-2.7194	-4.2413	6.1793	3.1085	1.3491	-2.9107	6.1585	-0.088501	-1.9739	-4.6186	-6.2162	-2.6777	11.504	-0.38177	-3.9204	-3.4972	-3.609	-4.6063	-2.2894	0.096776	-3.213	5.9817	-5.0167	-3.6952	3.2686	0.28559	2.1082	2.8776	2.6232	-3.4635	-2.1079	-0.0064779	3.3226	-0.82876	-0.87866	-1.1414	-5.8709	-6.1435	-2.5704	2.4676	2.0405	2.2049	1.0266	-0.053557	-2.5356	1.4832	-8.4245	0.83596	-0.35744	-7.4801	1.4651	-4.5369	6.9414	0.85243	-3.6992	-5.0022	3.0178	-4.1057	-6.684	5.4196	-3.6223	-0.44146	-2.2938	3.7365	5.3568	-3.8751	-2.7715	0.078034	-1.1872	5.2643	1.4522	2.1439	7.6167	0.46008	-3.1536	8.2225	-0.99156	-0.69306	-1.8694	3.6733	0.89473	-3.8039	-0.6063	1.876	-4.6276	1.5299	0.82066	-9.7483	-0.26456	-6.5453	-1.6885	4.4195	-2.9858	2.2387	0.37656	5.2714	-2.2627	-2.1114	-2.7563	7.1217	2.0802	-8.2417	5.9093	1.7453	-3.9446	-0.36039	-2.6811	2.8694	1.0566	-5.0969	3.7407	-14.362	-0.88124	-4.0592	-5.7858	-7.8141	-1.8197	0.21236	-1.2483	3.366	-1.7225	1.8473	1.2997	-1.4459	-4.1012	-7.3879	0.88033	9.4801	-0.97901	2.635	-4.1221	0.6771	-4.8266	-2.5256	-1.5718	-2.6302	-1.8821	0.43911	-4.9844	2.1356	7.5414	-1.5394	1.4463	-1.164	1.1308	5.3784	-0.40746	1.7731	5.7699	-3.5968	-0.35798	8.6105	-3.8756	-0.75842	-1.9447	-1.7238	-11.661	2.083	3.016	-6.2293	-0.11753	-1.5116	-1.2736	0.74917	-1.1325	-2.5134	2.3793	0.097714	1.6176	-3.9835	6.1135	0.15167	7.3588	6.4543	2.0783	0.06218	0.60829	-1.8816	1.0838	-3.0813	7.3148	-4.0577	0.95371	-1.493	-2.3919	2.52	1.1966	3.2758	2.3213	0.21607	-0.89635	-6.7367	8.568	-5.7598	-4.6899	-7.4639	-4.2863	3.682	-0.27324	-4.398	0.34782	1.4508	-0.85236	-1.4622	3.4257	-2.9969	3.9846	-1.2195	-1.0845	-4.579	0.54526	-1.8317	-2.9638	2.2587	4.7196	-2.4159	6.6339	-7.8305	3.4369	-0.18868	7.5042	0.4344	3.257	1.7441	-10.418	-4.4608	-7.1637	7.2651	-1.6329	-1.2596	3.223	1.768	7.3045	-5.7803	-4.028	3.4131	8.4268	0.017032	-2.7711	-4.3798	7.3177	-5.2179	-1.295	-0.45967	3.5772	-0.095349	-1.2758	-0.59967	1.3431	-2.1168	-5.7745	-3.3003	7.7838	-8.8632	-2.1782	-3.9687	0.75571	3.244	-2.0435	-9.3091	1.3852	-0.52063	-2.9908	0.46579	-1.9047	-3.3477	1.332	1.6962	2.4795	-1.5152	5.3195	-0.43275	-4.5676	4.4881	-2.373	-0.03572	-3.3871	-5.3738	-0.46592	-3.7941	1.0459	-0.62818	3.9881	2.4793	-3.8978	-0.82158	-3.538	7.1922	-1.9107	-4.2445	-9.133	-2.3098	-1.1342	-5.3279	0.42218	5.2205	5.0515	-1.1083	-0.53578	2.0314	3.7856	0.5203	-3.3094	-2.6348	3.9165	1.4526	8.1304	3.3482	1.3483	-0.4845	2.9246	-7.764	-2.258	0.85822	-3.8614	3.0464	-3.766	8.1654	4.7963	-0.061117	-0.17931	-2.3898	1.9205	5.7496	4.2689	2.3551	-2.9109	5.2982	-1.1848	-0.6036	1.7824	-2.8689	4.52	0.22192	-2.1241	0.36664	1.9299	5.0255	5.9259	6.4492	-1.5424	-4.7791	-2.2485	-0.0091353	1.1922	-1.0384	4.8632	1.8932	-0.82758	4.5324	3.7689	-2.8049	-4.6982	-4.9585	-1.6386	-0.30214	-3.4992	5.8292	2.2622	0.36007	-4.9396	3.4554	-0.81896	6.8134	-0.95432	-4.1362	1.3199	-1.8381	-3.3154	0.9047	0.064189	-0.95634	2.8591	3.8782	4.1811	3.6184	0.27066	6.2803	-2.74	2.9207	5.6958	-1.4387	-0.20873	0.12441	-5.7325	3.1036	3.8128	4.0237	3.6192	6.3532	2.1335	5.2495	0.76232	-4.5271	-7.7302	1.7783	-1.2025	2.515	7.4223	2.102	-0.3358	3.385	0.67338	3.7551	-7.1763	-9.3359	1.0016	0.99135	5.1981	0.75497	2.8836	5.5143	8.8724	5.8237	2.56	-2.9544	-0.88468	-3.6089	0.97993	2.5507	-0.92525	4.054	-4.1794	-2.306	0.20547	4.4924	-5.4152	7.8999	-2.8525	3.7602	-2.4988	3.2956	-2.0404	-1.4595	1.9024	-1.132	4.0366	-5.4416	6.3578	2.9882	4.547	-2.2401	2.3031	3.2042	0.37403	7.1508	0.1634	0.068959	1.2124	8.2396	1.5615	6.1713	3.5646	-0.41641	2.407	-3.9727	0.39781	1.7283	2.9852	-9.5706	0.0012067	3.2487	2.5243	2.9893	4.1583	2.7555	1.9857	5.8232	0.50888	0.33327	3.1869	3.3556	-2.4992	0.76841	-2.6756	0.35334	4.4347	2.7151	-0.79181	-3.5202	0.83959	5.3774	-0.076469	4.9142	2.9781	5.4989	3.5248	-3.6649	-0.37612	0.5163	-0.3139	-4.3057	2.9508	-0.61445	2.2513	-2.7437	1.1257	0.75856	-7.181	1.5799	0.63964	3.3218	3.4448	3.3851	1.9527	6.4068	3.7917	2.5351	6.9119	-4.5353	-1.1623	7.0711	1.592	4.5631	-1.8201	-1.1073	0.70345	7.6529	1.2438	4.1318	-0.45141	0.42112	0.40156	-3.0018	1.912	-0.86414	3.9295	4.9488	-0.51423	2.7249	-1.8249	-2.997	-0.73319	3.0647	5.3794	8.3832	-1.2633	-0.16139	-1.8522	-2.3519	0.14172	-0.63177	1.2969	-3.0229	-1.5148	-3.1619	1.5589	-0.58339	0.79599	-5.3685	-3.491	2.9891	0.007918	1.044	-0.58032	2.7639	-1.8807	-2.9542	2.8319	6.87	-3.9534	0.11568	-3.7596	-0.86632	-0.50816	-2.142	4.1386	3.9004	-1.931	5.8519	-6.6784	1.9517	-2.6102	-3.33	5.2134	4.7104	4.6947	10.565	0.86806	4.1828	0.44083	7.005	0.77661	1.6252	-3.5272	-4.2116	5.8091	-1.6644	-1.1918	-4.497	1.2249	4.4485	-2.9752	2.884	6.0668	-0.072645	-0.051671	1.4151	2.9359	6.884	0.16141	4.1047	0.72205	3.3558	1.4096	7.2059	6.4502	1.1026	3.9818	-0.1758	4.7772	2.9199	1.2283	-0.44177	1.3868	6.1782	-0.39569	8.9665	4.598	-8.0486	-0.17207	1.0816	1.3906	1.8561	3.1342	3.2639	6.9993	1.7543	2.3974	3.764	3.6659	-1.5657	0.1848	5.8899	2.8284	-5.3433	11.004	-1.9392	0.10066	4.3821	-3.7586	1.8257	3.341	-1.2918	1.6628	-0.34673	0.69989	-1.3414	3.0177	2.6556	-1.0056	-1.5541	2.0898	4.451	-0.43291	5.5219	2.8063	-0.35002	3.604	-2.0919	0.72378	1.3391	3.6825	-1.6732	0.72768	4.5302	2.2784	4.493	-0.88281	1.8364	-2.5517	5.7476	1.7339	-3.89	7.3075	-0.86913	-2.4091	4.911	-0.61857	-5.4522	-2.6398	6.8569	-0.16928	5.6306	2.9344	-1.5111	-7.6855	-0.18946	-0.38414	3.6166	0.23847	3.3161	-9.6004	-0.5412	-2.6051	0.50075	-3.0308	-0.47466	-0.52142	-0.11435	-5.4558	3.659	-0.1246	-2.5217	-3.7541	-2.8968	-2.87	-0.056867	-0.80709	4.0936	0.89275	4.5675	5.1586	2.552	4.2749	6.7287	-5.1333	3.9096	1.2683	6.4727	3.4546	-0.92182	5.6896	0.38178	3.1541	-1.8294	0.55153	2.6282	3.4132	0.93806	2.1156	2.7465	0.10462	6.1666	4.8034	1.9805	2.4424	1.3829	-2.3391	-0.073522	5.5979	5.2019	1.2861	3.3661	-0.91078	0.54837	2.7558	-0.33282	-0.75317	-0.37752	-0.21262	-4.4769	2.8088	-0.67594	-2.3865	-1.0381	-2.4977	0.62196	0.97874	-3.1432	2.1013	3.1892	-4.0231	-3.3726	-0.49929	3.3034	4.3422	-2.5736	3.3841	1.2572	-0.49057	0.99693	-2.3761	-1.9397	3.7513	0.62167	7.3637	3.5121	1.9638	-3.3267	7.1691	0.85752	1.1603	-0.042013	0.53538	7.9768	1.6159	4.5092	-3.643	7.5671	3.284	-0.023588	3.0453	3.1401	0.071942	0.82265	5.6207	-0.075514	-0.84168	0.077402	2.8477	-0.23909	-0.13505	0.20584	-0.30465	0.97272	0.48755	1.1305	0.34537	0.52317	-0.11179	-0.63834	-0.21773	-1.0144	0.1038	-0.32232	-0.39363	-0.32045	-0.62451	0.62763	-0.49747	-1.777	0.78115	-0.047222	0.40183	0.54199	-0.25029	0.36839	-0.20748	-0.75975	-0.35981	-0.95798	0.89278	-1.2445	-0.27887	0.6413	-0.83748	1.0551	-0.19147	0.21871	-0.56297	-0.89615	0.32867	-0.41431	0.34308	0.36146	0.15179	-0.19395	0.91864	-0.059685	0.28604	-0.63431	-1.1251	-0.19594	-1.0612	-0.47521	1.2583	-0.20451	0.031405	-0.46433	-0.41908	-0.48798	0.19921	-0.38583	0.92805	-0.13783	0.74751	1.7128	0.31295	-0.42952	0.15831	-0.4219	0.67449	-0.32258	0.26328	1.0985	-0.59217	-0.25557	0.31493	0.24338	0.24716	0.26896	0.55407	-0.0091394	-0.17796	-0.39449	0.55087	-0.43614	0.092353	0.43085	0.53053	-0.83176	0.2806	-0.50774	-0.27761	1.1999	-0.33254	-0.030541	-0.478	-0.87971	1.0155	-0.1845	0.19272	0.19934	1.1499	0.54713	-0.086489	1.4221	-1.5624	0.32634	-0.34006	0.43037	0.33952	0.41386	-1.0804	0.18732	-0.4367	0.42134	0.47762	-0.29742	-0.38491	-0.21302	0.051957	0.1743	0.087062	0.33538	-0.7887	-0.68112	0.34971	1.0577	-0.26642	-1.2847	-0.53321	-0.24363	0.47491	-1.1017	0.44538	0.16697	0.81714	0.64852	-0.020715	-0.25803	-0.48676	-0.14457	-0.26891	1.1327	-0.061293	0.45488	0.47526	1.6794	0.70752	1.3044	0.63641	0.77126	-0.61865	0.2236	0.13623	0.42649	0.093914	-0.37136	0.10682	0.045858	0.42191	0.1298	0.4075	-0.2185	-0.58966	-0.24997	-0.53753	0.45616	0.6956	0.22461	0.12667	0.4939	0.0077487	1.2365	-0.021216	0.49776	1.4018	-0.36024	-0.030043	-0.42475	-0.24154	-0.84608	0.65345	0.32704	0.25031	0.15903	-0.34787	-1.518	-0.83344	-0.30407	-0.66724	1.2873	-0.063737	1.1204	0.39223	1.2202	0.85115	-0.91705	-0.64997	0.28422	0.31164	0.88831	0.26651	0.71497	-0.37991	0.42932	-0.37795	-0.1682	-0.13715	0.6296	0.35275	0.18918	-0.17512	0.57428	-1.3913	-0.47274	0.37733	-0.37614	-0.05912	-1.0351	0.98829	0.14519	0.64862	-0.1513	1.4718	-0.043371	-0.15988	0.37416	0.19912	0.62853	0.90171	0.050209	0.047121	-0.76249	-0.1423	0.2122	0.23669	0.67026	0.30293	0.081561	0.69486	-0.13607	-0.14401	0.055556	-1.0295	-0.30835	-0.023643	0.59155	0.32589	-0.89933	0.70493	-0.10735	1.0881	-0.86641	-0.64044	-0.42809	-0.49841	-0.54939	0.4443	0.38799	-0.71698	0.58632	-0.54577	0.47877	-0.6412	-0.77565	-0.65503	0.9624	0.15879	-0.69116	0.11696	0.26853	-0.64645	-0.55295	-0.26997	0.63216	-0.44623	0.79175	-0.80252	-0.28542	0.2856	-1.0157	-0.023724	0.52971	0.6478	0.045725	-0.5439	1.2396	-0.36307	-0.8242	0.92839	1.0071	-0.095128	0.3975	0.38895	0.57076	-0.4337	-0.055215	-0.82908	-0.2462	1.2083	-0.092065	0.11587	0.47344	0.56364	0.67858	0.68698	0.58012	0.4759	-0.22209	0.7367	0.40888	0.031484	0.24072	0.53535	0.40573	-0.27874	-1.5821	0.89273	-0.66388	-0.12271	0.0088194	0.75808	-0.55337	0.83712	0.67943	-1.1972	1.2997	-0.46227	-0.22977	0.38561	-0.33806	0.46465	-1.7305	-0.16569	0.068264	0.2665	-0.80252	0.37663	-1.4	0.15467	0.63916	0.030437	0.2526	0.85854	-1.1301	0.45177	-0.59541	-0.30094	-0.82866	0.23742	0.22631	0.48887	-0.61854	-0.19908	1.7235	0.31057	0.38131	-0.29683	1.2346	-0.69285	-0.42909	-0.15822	-0.32392	1.1145	-0.38973	0.29022	0.24597	-0.099261	0.019028	0.44458	0.66166	-0.01074	-0.14177	1.4383	-0.38662	0.85809	-0.23399	0.54999	0.2206	-0.75997	1.0928	0.41381	-0.13998	-0.10203	-0.98907	-0.27429	-0.17068	-1.1911	-0.4013	-0.79063	-0.23553	-0.856	-0.61719	-0.80704	-0.68642	-0.83677	0.25809	-0.031232	-0.045275	-0.068227	-0.85324	-0.34008	-0.71944	0.044621	-0.0081955	0.13336	0.080605	-0.58302	-0.10936	-0.81109	-0.73127	-0.233	-0.22065	-0.30751	0.17912	-0.85098	-0.50232	0.75839	0.77351	0.14645	0.16255	0.52885	0.73704	1.4053	-0.24249	0.5172	-0.74082	-0.16702	0.01047	-0.47636	0.0067917	0.61834	-0.69225	-0.27092	0.48057	0.15517	0.51572	-0.55866	-0.61256	0.071679	-1.1469	0.16744	1.1488	-0.14091	-0.028288	-0.81927	-1.2213	0.12712	0.26287	-0.36033	-0.50867	-0.35821	0.25924	-1.1027	-1.2446	-0.15502	-0.37636	0.313	0.42097	0.66763	0.091331	0.23373	0.91847	0.54703	-0.080532	0.79104	0.43116	-0.38556	-0.53295	0.3853	0.58629	0.23984	-0.044939	0.12507	0.53219	0.17726	0.27646	-0.69567	0.63344	-0.49314	0.39579	-1.429	-0.5264	0.30048	-0.16666	0.34128	-0.36289	-0.8347	-1.1754	0.12798	-0.43086	1.1022	1.0526	-0.40725	-0.47685	-0.5061	0.22093	0.41823
